"country","year","project","tags","site","latitude","longitude","reef_type","reef_zone","reef_exposure","reef_slope","management","management_secondary","management_est_year","management_size","management_parties","management_compliance","management_rules","sample_date","transect_number","depth","fish_family","fish_genus","fish_taxon","size","biomass_kgha","trophic_group","functional_group"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes limbatus",11,5.16,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes limbatus",11,3.87,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes limbatus",11,3.22,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes limbatus",11,3.22,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Pomacentridae","Stegastes","Stegastes limbatus",11,3.87,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Scaridae","Chlorurus","Chlorurus cyanescens",20,2.55,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Scaridae","Chlorurus","Chlorurus cyanescens",45,59.97,"herbivore-detritivore","excavator"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Scaridae","Scarus","Scarus",14,0.96,"herbivore-detritivore","scraper"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Scaridae","Scarus","Scarus russelii",40,42.87,"herbivore-detritivore","scraper"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vato_26",-15.78844,49.68372,"fringing","pinnacle","semi-exposed", ,"Vatolava Restricted","",2013, ,"community/local government; government; NGO","low","gear restriction",2015-12-12,26,3,"Tetraodontidae","Canthigaster","Canthigaster",15,0.3,"omnivore","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus nubilus",10,0.42,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus tennentii",14,4.53,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus triostegus",2,0.03,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus triostegus",12,7.07,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus triostegus",12,4.71,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus triostegus",12,5.89,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Acanthurus","Acanthurus triostegus",12,11.78,"herbivore-detritivore","cropper/grazer"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",16,3.02,"omnivore","detritivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso lituratus",17,1.66,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso lituratus",25,5.14,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso unicornis",12,0.84,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso unicornis",22,19.86,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso unicornis",25,7.21,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso unicornis",35,57.88,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Acanthuridae","Naso","Naso unicornis",40,57.02,"herbivore-macroalgae","browser"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Balistidae","Sufflamen","Sufflamen chrysopterum",13,1.17,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Balistidae","Sufflamen","Sufflamen chrysopterum",20,4.18,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Balistidae","Sufflamen","Sufflamen chrysopterum",22,5.55,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Caesioinidae","Caesio","Caesio caerulaurea",17,1.32,"planktivore","planktivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Chaetodon","Chaetodon guttatissimus",10,0.94,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Chaetodon","Chaetodon kleinii",9,0.8,"omnivore","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Chaetodon","Chaetodon lunula",12,0.81,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Chaetodon","Chaetodon melannotus",14,1.7,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Chaetodon","Chaetodon vagabundus",13,2.28,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Chaetodon","Chaetodon vagabundus",15,3.49,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Forcipiger","Forcipiger longirostris",12,1.09,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Chaetodontidae","Forcipiger","Forcipiger longirostris",13,5.57,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Cheilinus","Cheilinus fasciatus",20,3.19,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Cheilinus","Cheilinus fasciatus",40,25.54,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus caeruleus",10,0.19,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus caeruleus",12,0.3,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus caeruleus",16,0.66,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus caeruleus",17,0.78,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus caeruleus",18,1.82,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus caeruleus",20,1.21,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Gomphosus","Gomphosus varius",25,2.21,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Halichoeres","Halichoeres cosmetus",9,0.17,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Halichoeres","Halichoeres cosmetus",10,0.48,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Halichoeres","Halichoeres cosmetus",11,0.32,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Halichoeres","Halichoeres hortulanus",12,0.48,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Vohi_16",-16.22067,49.86194,"fringing","fore reef","semi-exposed", ,"Vohitralanana no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-09,16,8,"Labridae","Halichoeres","Halichoeres hortulanus",13,0.62,"invertivore-mobile","micro-invertivore"
